GENE	DRIVER_FREQUENCY	DRIVER_SNV_FREQUENCY	DRIVER_DELTION_FREQUENCY	DRIVER_AMPLIFICATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER	IMPACT	MUTATION_FREQUENCY	SNV_FREQUENCY	DELTION_FREQUENCY	AMPLIFICATION_FREQUENCY
RASGRP3	0.010	0.010	0.000	0.000	-	-	0.0259667718463387	0.021	0.016	0.000	0.005
RASGRF2	0.010	0.010	0.000	0.000	-	-	0.0259193494515854	0.031	0.031	0.000	0.000
SMPD2	0.005	0.005	0.000	0.000	-	-	0.025801477211187	0.010	0.010	0.000	0.000
ADAMTS12	0.010	0.010	0.000	0.000	-	-	0.0256736373488591	0.047	0.047	0.000	0.000
CENPJ	0.010	0.010	0.000	0.000	-	-	0.0256662131807093	0.021	0.016	0.000	0.005
S100P	0.005	0.005	0.000	0.000	-	-	0.0256421311440387	0.010	0.010	0.000	0.000
ELN	0.005	0.005	0.000	0.000	CC	-	0.0254408937407333	0.016	0.016	0.000	0.000
HMGCR	0.005	0.005	0.000	0.000	-	-	0.0252946960979292	0.026	0.026	0.000	0.000
CDH22	0.005	0.005	0.000	0.000	-	-	0.0252358344494721	0.010	0.010	0.000	0.000
NBN	0.016	0.000	0.000	0.016	-	-	0.0251889198775659	0.073	0.016	0.000	0.057
CDK5RAP2	0.005	0.005	0.000	0.000	-	-	0.0251416419151007	0.031	0.031	0.000	0.000
DTNA	0.010	0.010	0.000	0.000	-	-	0.0250291188605452	0.036	0.031	0.000	0.005
FGF12	0.005	0.005	0.000	0.000	-	-	0.0250221784080464	0.005	0.005	0.000	0.000
TIAM1	0.005	0.005	0.000	0.000	-	-	0.0246380101486851	0.016	0.010	0.005	0.000
FZD8	0.005	0.000	0.000	0.005	-	-	0.0242396811318939	0.010	0.000	0.000	0.010
TUBGCP5	0.010	0.005	0.005	0.000	-	-	0.0240874821263962	0.021	0.016	0.005	0.000
MYCBP2	0.005	0.005	0.000	0.000	-	-	0.0239430818636858	0.057	0.047	0.010	0.000
PCDHGA4	0.005	0.005	0.000	0.000	-	-	0.0234819956216262	0.021	0.021	0.000	0.000
RARB	0.005	0.005	0.000	0.000	-	-	0.0232853603089598	0.005	0.005	0.000	0.000
LRP5	0.005	0.000	0.000	0.005	-	-	0.0230177585758871	0.016	0.005	0.000	0.010
SERPINB4	0.005	0.005	0.000	0.000	-	-	0.0229745979614294	0.010	0.010	0.000	0.000
SVEP1	0.005	0.005	0.000	0.000	-	-	0.0226102282386996	0.104	0.104	0.000	0.000
ITGB6	0.005	0.000	0.005	0.000	-	-	0.0223627052757881	0.026	0.021	0.005	0.000
CHRNB1	0.005	0.000	0.005	0.000	-	-	0.0221350686437278	0.026	0.010	0.016	0.000
S100A12	0.005	0.000	0.000	0.005	-	-	0.0218297573372335	0.031	0.000	0.000	0.031
PRKAR2B	0.010	0.005	0.000	0.005	-	-	0.0213628104046028	0.016	0.005	0.000	0.010
MAP4	0.010	0.010	0.000	0.000	-	-	0.021171111916253	0.036	0.036	0.000	0.000
TBL1Y	0.016	0.000	0.016	0.000	-	-	0.0210631052936245	0.156	0.010	0.141	0.005
GUCY2D	0.010	0.005	0.005	0.000	-	-	0.0208965921658248	0.021	0.005	0.016	0.000
APBB1	0.005	0.005	0.000	0.000	-	-	0.020799519985169	0.010	0.010	0.000	0.000
NQO2	0.005	0.000	0.000	0.005	-	-	0.0205030720448173	0.021	0.005	0.000	0.016
MAP2K1	0.005	0.005	0.000	0.000	-	-	0.0204891963083652	0.021	0.021	0.000	0.000
CSK	0.005	0.000	0.000	0.005	-	-	0.0203852596713182	0.010	0.005	0.000	0.005
CCNA1	0.010	0.010	0.000	0.000	-	-	0.020260998618628	0.010	0.010	0.000	0.000
IPO9	0.010	0.005	0.000	0.005	-	-	0.020069984794508	0.016	0.005	0.000	0.010
DDR2	0.005	0.000	0.000	0.005	-	-	0.0198569256887934	0.047	0.026	0.000	0.021
HNF1A	0.005	0.005	0.000	0.000	-	-	0.0198084313472641	0.057	0.057	0.000	0.000
SMAD7	0.005	0.005	0.000	0.000	-	-	0.0196532243951642	0.005	0.005	0.000	0.000
PLK1	0.005	0.005	0.000	0.000	-	-	0.0191992225377099	0.010	0.010	0.000	0.000
ARRB2	0.005	0.005	0.000	0.000	-	-	0.0191168776026578	0.021	0.010	0.010	0.000
HUWE1	0.010	0.010	0.000	0.000	-	PC	0.0189870371325987	0.062	0.062	0.000	0.000
LRP10	0.005	0.005	0.000	0.000	-	-	0.0183824448481826	0.010	0.010	0.000	0.000
IBSP	0.005	0.005	0.000	0.000	-	-	0.0182380695168208	0.036	0.031	0.005	0.000
RNF139	0.005	0.005	0.000	0.000	-	-	0.0180856583637357	0.083	0.016	0.000	0.068
SKIL	0.005	0.005	0.000	0.000	-	-	0.0180119837937338	0.005	0.005	0.000	0.000
ZFYVE9	0.005	0.005	0.000	0.000	-	-	0.0179981988128797	0.031	0.031	0.000	0.000
PCDHA12	0.005	0.005	0.000	0.000	-	-	0.017741021594359	0.016	0.016	0.000	0.000
HELLS	0.005	0.005	0.000	0.000	-	-	0.0176860735699086	0.031	0.031	0.000	0.000
XRCC1	0.005	0.005	0.000	0.000	-	-	0.0173640870835458	0.010	0.005	0.000	0.005
PSMA4	0.005	0.005	0.000	0.000	-	-	0.0172629210677114	0.016	0.016	0.000	0.000
CFB	0.005	0.005	0.000	0.000	-	-	0.0165638199973318	0.016	0.005	0.000	0.010
PPP2R5A	0.010	0.005	0.000	0.005	-	-	0.0165181087559684	0.016	0.010	0.000	0.005
LIG3	0.005	0.005	0.000	0.000	-	-	0.0164711099972288	0.016	0.010	0.000	0.005
FBLN5	0.005	0.005	0.000	0.000	-	-	0.0162377258225141	0.016	0.016	0.000	0.000
NPHP1	0.005	0.005	0.000	0.000	-	-	0.0161964407787989	0.031	0.026	0.005	0.000
RAPGEF6	0.005	0.005	0.000	0.000	-	-	0.016172878141423	0.016	0.016	0.000	0.000
RIMS2	0.010	0.000	0.000	0.010	-	-	0.0160004145090718	0.115	0.031	0.000	0.083
ITGAE	0.005	0.000	0.005	0.000	-	-	0.0159903765198524	0.021	0.010	0.010	0.000
UNC5D	0.005	0.005	0.000	0.000	-	-	0.015811751199872	0.089	0.042	0.042	0.005
ACTG2	0.005	0.005	0.000	0.000	-	-	0.0157987068022248	0.005	0.005	0.000	0.000
PDIA3	0.005	0.005	0.000	0.000	-	-	0.0157487536191735	0.010	0.010	0.000	0.000
COL6A2	0.005	0.005	0.000	0.000	-	-	0.0157406848560184	0.026	0.026	0.000	0.000
PPP1R7	0.005	0.005	0.000	0.000	-	-	0.0157289051057043	0.005	0.005	0.000	0.000
UBE2NL	0.010	0.000	0.000	0.010	-	-	0.0155510876495716	0.016	0.000	0.000	0.016
DNAH10	0.010	0.010	0.000	0.000	-	-	0.0155111744561205	0.125	0.125	0.000	0.000
UBR1	0.005	0.005	0.000	0.000	-	-	0.0153397909903766	0.052	0.052	0.000	0.000
ELF1	0.005	0.005	0.000	0.000	-	-	0.0151498468576545	0.016	0.010	0.005	0.000
MAPK14	0.005	0.005	0.000	0.000	-	-	0.0151459841507876	0.021	0.016	0.000	0.005
COL11A1	0.005	0.005	0.000	0.000	-	-	0.0150857711827988	0.062	0.062	0.000	0.000
XBP1	0.005	0.005	0.000	0.000	-	-	0.0150385932049095	0.016	0.010	0.005	0.000
CDH4	0.005	0.005	0.000	0.000	-	-	0.0149603851559626	0.016	0.016	0.000	0.000
SDCBP	0.010	0.005	0.000	0.005	-	-	0.0149520932768351	0.062	0.016	0.000	0.047
RPS6KA5	0.005	0.005	0.000	0.000	-	-	0.0145421879969758	0.016	0.016	0.000	0.000
COPS6	0.005	0.005	0.000	0.000	-	-	0.0145254108460001	0.010	0.005	0.000	0.005
TAF10	0.005	0.005	0.000	0.000	-	-	0.0144004289461075	0.005	0.005	0.000	0.000
TNKS	0.005	0.005	0.000	0.000	-	-	0.014173887691876	0.078	0.026	0.052	0.000
DYNC1I2	0.005	0.000	0.000	0.005	-	-	0.014008044987437	0.016	0.010	0.000	0.005
BTK	0.005	0.000	0.000	0.005	-	-	0.0129661786008771	0.031	0.005	0.000	0.026
PRKG1	0.005	0.005	0.000	0.000	-	-	0.0127222935686352	0.026	0.026	0.000	0.000
RASA2	0.005	0.005	0.000	0.000	-	-	0.0126224278262061	0.016	0.016	0.000	0.000
PAX1	0.005	0.005	0.000	0.000	-	-	0.0125752646916392	0.010	0.010	0.000	0.000
BLM	0.005	0.005	0.000	0.000	CC	PC	0.0125225189405227	0.016	0.016	0.000	0.000
MFGE8	0.005	0.005	0.000	0.000	-	-	0.0123146799891054	0.005	0.005	0.000	0.000
WEE1	0.010	0.010	0.000	0.000	-	-	0.0122002113711611	0.021	0.021	0.000	0.000
HOXD4	0.005	0.005	0.000	0.000	-	-	0.0120795470762295	0.005	0.005	0.000	0.000
RALGDS	0.005	0.005	0.000	0.000	CC	-	0.0118256593721096	0.016	0.016	0.000	0.000
CCNB2	0.005	0.005	0.000	0.000	-	-	0.0117202844527028	0.005	0.005	0.000	0.000
COL27A1	0.005	0.005	0.000	0.000	-	-	0.0115732965382113	0.026	0.026	0.000	0.000
NUP214	0.005	0.005	0.000	0.000	CC	PC	0.0114896496786899	0.026	0.026	0.000	0.000
PDGFD	0.005	0.005	0.000	0.000	-	-	0.0114055313654089	0.010	0.010	0.000	0.000
RASGRP4	0.005	0.005	0.000	0.000	-	-	0.0113266057916165	0.026	0.016	0.000	0.010
CELSR3	0.005	0.005	0.000	0.000	-	-	0.0112148447108081	0.042	0.042	0.000	0.000
FAT1	0.005	0.005	0.000	0.000	-	-	0.0109834834715354	0.057	0.052	0.005	0.000
RBP4	0.005	0.005	0.000	0.000	-	-	0.010950299894156	0.005	0.005	0.000	0.000
CASP8	0.005	0.005	0.000	0.000	-	PC	0.0109310510104878	0.010	0.010	0.000	0.000
PLCE1	0.005	0.005	0.000	0.000	-	-	0.0109084503572726	0.047	0.047	0.000	0.000
TPTE	0.005	0.005	0.000	0.000	-	-	0.0107538674565227	0.026	0.026	0.000	0.000
FZD10	0.005	0.005	0.000	0.000	-	-	0.0106570100886524	0.026	0.021	0.005	0.000
MMP3	0.005	0.005	0.000	0.000	-	-	0.010606715054379	0.005	0.005	0.000	0.000
WNT6	0.005	0.005	0.000	0.000	-	-	0.0105180224468629	0.010	0.010	0.000	0.000
IL6R	0.005	0.000	0.000	0.005	-	-	0.0103651097360419	0.026	0.000	0.000	0.026
CLIP1	0.005	0.005	0.000	0.000	-	PC	0.0103178310632517	0.031	0.031	0.000	0.000
RPS6KA2	0.005	0.005	0.000	0.000	-	-	0.0102397857446902	0.026	0.026	0.000	0.000
TNFRSF25	0.005	0.000	0.005	0.000	-	-	0.010030073906339	0.016	0.010	0.005	0.000
CDKN2A	0.005	0.000	0.005	0.000	CC	PC	0.00997545470713521	0.031	0.010	0.021	0.000
CBLB	0.005	0.005	0.000	0.000	CC	-	0.00968081346951745	0.010	0.010	0.000	0.000
GRAP	0.005	0.000	0.005	0.000	-	-	0.00956049387811609	0.016	0.000	0.010	0.005
GUCY2C	0.005	0.005	0.000	0.000	-	-	0.00941850190946729	0.026	0.026	0.000	0.000
NUCB1	0.005	0.005	0.000	0.000	-	-	0.00937539826124693	0.031	0.031	0.000	0.000
AURKA	0.005	0.000	0.000	0.005	-	-	0.00922685410381099	0.021	0.016	0.000	0.005
TLE3	0.005	0.005	0.000	0.000	-	-	0.00920271591493453	0.021	0.021	0.000	0.000
NOLC1	0.005	0.005	0.000	0.000	-	-	0.00898803236318776	0.016	0.016	0.000	0.000
KCNJ4	0.005	0.005	0.000	0.000	-	-	0.00895306888432531	0.016	0.016	0.000	0.000
DNAH5	0.005	0.005	0.000	0.000	-	-	0.00874599197436125	0.099	0.099	0.000	0.000
POLE3	0.005	0.005	0.000	0.000	-	-	0.00841672745369776	0.005	0.005	0.000	0.000
SNX9	0.005	0.005	0.000	0.000	-	-	0.00820228291821927	0.010	0.010	0.000	0.000
WNT2	0.005	0.000	0.000	0.005	-	-	0.008170086101665	0.021	0.005	0.000	0.016
ADAMTS7	0.005	0.005	0.000	0.000	-	-	0.00815685119578615	0.047	0.047	0.000	0.000
ADAMTS2	0.005	0.005	0.000	0.000	-	-	0.00809309107891448	0.021	0.021	0.000	0.000
MDM4	0.005	0.005	0.000	0.000	CC	-	0.00806273686279094	0.021	0.016	0.000	0.005
CSNK1G3	0.005	0.005	0.000	0.000	-	-	0.00805839914759312	0.005	0.005	0.000	0.000
ADRBK1	0.005	0.005	0.000	0.000	-	-	0.00774932164128682	0.016	0.010	0.000	0.005
NKD2	0.005	0.000	0.000	0.005	-	-	0.00767794842310625	0.016	0.005	0.000	0.010
GFI1	0.005	0.005	0.000	0.000	-	-	0.00760041968378	0.005	0.005	0.000	0.000
MAD2L1	0.005	0.005	0.000	0.000	-	-	0.00753459965309531	0.010	0.005	0.005	0.000
CDH18	0.005	0.005	0.000	0.000	-	-	0.00740553351171406	0.026	0.026	0.000	0.000
L1CAM	0.005	0.005	0.000	0.000	-	-	0.00713095719232177	0.031	0.021	0.000	0.010
DDB1	0.005	0.005	0.000	0.000	-	-	0.00711368267312182	0.021	0.021	0.000	0.000
ARIH2	0.005	0.005	0.000	0.000	-	-	0.00702288022978401	0.005	0.005	0.000	0.000
CTNND1	0.005	0.005	0.000	0.000	-	PC	0.00697983355756406	0.010	0.010	0.000	0.000
ILK	0.005	0.005	0.000	0.000	-	-	0.00685750730747807	0.005	0.005	0.000	0.000
PCDHB10	0.005	0.005	0.000	0.000	-	-	0.00683650090390484	0.021	0.021	0.000	0.000
ATF6	0.005	0.000	0.000	0.005	-	-	0.00680130834996891	0.036	0.016	0.000	0.021
KEAP1	0.005	0.005	0.000	0.000	-	PC	0.0067847750484538	0.036	0.036	0.000	0.000
TAF9B	0.005	0.005	0.000	0.000	-	-	0.0067241271019462	0.010	0.005	0.000	0.005
DCHS1	0.005	0.005	0.000	0.000	-	-	0.00648112999454807	0.047	0.047	0.000	0.000
FMR1	0.005	0.005	0.000	0.000	-	-	0.00636738015378964	0.031	0.016	0.000	0.016
ENO1	0.005	0.000	0.005	0.000	-	-	0.00622714336241922	0.021	0.005	0.016	0.000
SPTAN1	0.005	0.005	0.000	0.000	-	-	0.00615106296496391	0.036	0.036	0.000	0.000
PLK2	0.005	0.005	0.000	0.000	-	-	0.00612485543369641	0.016	0.016	0.000	0.000
DRAP1	0.005	0.005	0.000	0.000	-	-	0.00586118065852693	0.005	0.005	0.000	0.000
SHH	0.005	0.005	0.000	0.000	-	-	0.00579466838435057	0.010	0.010	0.000	0.000
LRP4	0.005	0.005	0.000	0.000	-	-	0.00554002879315365	0.031	0.031	0.000	0.000
