AATK	1	
ABCB1	6	1_KEGG_ABC_TRANSPORTERS	0.333	2_RESPONSE_TO_DRUG	0.333	
KCNMB1	1	
KCNN2	2	2_POTASSIUM_CHANNEL_ACTIVITY	1.000	
KCNN3	20	2_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX	1.000	2_POTASSIUM_ION_TRANSPORT	1.000	2_POTASSIUM_CHANNEL_ACTIVITY	1.000	
KCNQ1	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	
KCNQ2	5	1_KEGG_PATHWAYS_IN_CANCER	0.800	2_NUCLEUS	0.600	2_SYSTEM_DEVELOPMENT	0.600	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.600	2_DNA_REPLICATION	0.600	2_CELL_PROLIFERATION_GO_0008283	0.600	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.600	0_HALLMARK_DNA_REPAIR	0.400	0_HALLMARK_G2M_CHECKPOINT	0.400	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	0.400	
KCNQ3	8	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_CELL_CYCLE	0.750	2_NUCLEUS	0.750	2_CELL_PROLIFERATION_GO_0008283	0.750	0_HALLMARK_MYC_TARGETS_V1	0.625	1_KEGG_DNA_REPLICATION	0.625	1_KEGG_PATHWAYS_IN_CANCER	0.625	1_KEGG_COLORECTAL_CANCER	0.625	1_KEGG_PROSTATE_CANCER	0.625	2_NUCLEAR_PART	0.625	
KCNQ4	1	
KCNQ5	4	1_KEGG_FOCAL_ADHESION	0.250	1_KEGG_ECM_RECEPTOR_INTERACTION	0.250	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.250	1_KEGG_PATHWAYS_IN_CANCER	0.250	1_KEGG_SMALL_CELL_LUNG_CANCER	0.250	2_INTEGRIN_COMPLEX	0.250	
KHDRBS1	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	
KIF3C	1	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	0_HALLMARK_KRAS_SIGNALING_UP	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	
KIT	3	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	2_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	1.000	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	1.000	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_COLORECTAL_CANCER	0.667	1_KEGG_PROSTATE_CANCER	0.667	1_KEGG_THYROID_CANCER	0.667	2_NUCLEAR_PART	0.667	
KLF1	7	1_KEGG_FOCAL_ADHESION	0.571	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.571	1_KEGG_PATHWAYS_IN_CANCER	0.571	1_KEGG_COLORECTAL_CANCER	0.571	1_KEGG_PROSTATE_CANCER	0.571	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.571	0_HALLMARK_G2M_CHECKPOINT	0.429	0_HALLMARK_E2F_TARGETS	0.429	1_KEGG_CELL_CYCLE	0.429	1_KEGG_ECM_RECEPTOR_INTERACTION	0.429	
KLF4	1	
KLRG1	1	
KPNA1	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_GLIOMA	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	
KPNA5	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_HEDGEHOG_SIGNALING	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_PURINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	
KPNA6	4	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_ENDOMETRIAL_CANCER	0.500	2_DNA_METABOLIC_PROCESS	0.500	2_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.500	2_RESPONSE_TO_STRESS	0.500	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.500	0_HALLMARK_IL6_JAK_STAT3_SIGNALING	0.250	0_HALLMARK_G2M_CHECKPOINT	0.250	0_HALLMARK_E2F_TARGETS	0.250	
KPNA7	1	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_APOPTOSIS	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_APOPTOSIS	1.000	
KRAS	85	1_KEGG_PATHWAYS_IN_CANCER	0.965	1_KEGG_PROSTATE_CANCER	0.871	1_KEGG_COLORECTAL_CANCER	0.824	1_KEGG_ENDOMETRIAL_CANCER	0.741	1_KEGG_CELL_CYCLE	0.659	1_KEGG_SMALL_CELL_LUNG_CANCER	0.600	2_NUCLEUS	0.600	1_KEGG_FOCAL_ADHESION	0.576	2_CELL_PROLIFERATION_GO_0008283	0.576	0_HALLMARK_E2F_TARGETS	0.553	
KRR1	1	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_P53_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	
KRT1	18	
KRT2	6	0_HALLMARK_DNA_REPAIR	0.167	0_HALLMARK_G2M_CHECKPOINT	0.167	0_HALLMARK_E2F_TARGETS	0.167	0_HALLMARK_MYC_TARGETS_V1	0.167	0_HALLMARK_IL2_STAT5_SIGNALING	0.167	1_KEGG_PURINE_METABOLISM	0.167	1_KEGG_PYRIMIDINE_METABOLISM	0.167	1_KEGG_RNA_POLYMERASE	0.167	1_KEGG_DNA_REPLICATION	0.167	1_KEGG_BASE_EXCISION_REPAIR	0.167	
L1CAM	1	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_PYRIMIDINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	
LAMA1	10	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_CELL_CYCLE	0.800	0_HALLMARK_G2M_CHECKPOINT	0.700	0_HALLMARK_E2F_TARGETS	0.700	2_NUCLEUS	0.700	2_DNA_METABOLIC_PROCESS	0.700	1_KEGG_ECM_RECEPTOR_INTERACTION	0.600	1_KEGG_PROSTATE_CANCER	0.600	2_NON_MEMBRANE_BOUND_ORGANELLE	0.600	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.600	
LAMA2	2	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	0.500	0_HALLMARK_MTORC1_SIGNALING	0.500	0_HALLMARK_E2F_TARGETS	0.500	
LAMA3	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	
LAMA4	3	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	2_NUCLEOLUS	1.000	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	
LAMA5	31	1_KEGG_PATHWAYS_IN_CANCER	0.806	1_KEGG_FOCAL_ADHESION	0.742	1_KEGG_ECM_RECEPTOR_INTERACTION	0.742	1_KEGG_CELL_CYCLE	0.645	0_HALLMARK_E2F_TARGETS	0.581	1_KEGG_COLORECTAL_CANCER	0.581	2_NUCLEUS	0.581	0_HALLMARK_G2M_CHECKPOINT	0.548	1_KEGG_PROSTATE_CANCER	0.548	1_KEGG_SMALL_CELL_LUNG_CANCER	0.548	
LAMB1	2	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	1.000	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	1.000	0_HALLMARK_DNA_REPAIR	0.500	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	
LAMB2	1	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_SIGNAL_TRANSDUCTION	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	
LAMB4	3	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_NUCLEOLUS	1.000	2_MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS	1.000	0_HALLMARK_E2F_TARGETS	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	
LAMC2	1	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_HEDGEHOG_SIGNALING_PATHWAY	1.000	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	
LAMC3	12	1_KEGG_PATHWAYS_IN_CANCER	0.917	1_KEGG_ECM_RECEPTOR_INTERACTION	0.750	1_KEGG_COLORECTAL_CANCER	0.750	1_KEGG_PROSTATE_CANCER	0.750	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_ENDOMETRIAL_CANCER	0.667	2_NUCLEUS	0.667	1_KEGG_SMALL_CELL_LUNG_CANCER	0.583	
LATS2	1	
LCP2	1	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	0_HALLMARK_ALLOGRAFT_REJECTION	1.000	1_KEGG_PYRIMIDINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	
LHX2	2	
LHX4	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_APOPTOSIS	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_PYRIMIDINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	
LIG1	1	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_GNRH_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1.000	1_KEGG_DILATED_CARDIOMYOPATHY	1.000	
LIG4	5	0_HALLMARK_G2M_CHECKPOINT	0.800	0_HALLMARK_E2F_TARGETS	0.800	0_HALLMARK_MYC_TARGETS_V1	0.800	1_KEGG_CELL_CYCLE	0.800	1_KEGG_PATHWAYS_IN_CANCER	0.800	2_ORGANELLE_PART	0.800	2_NUCLEAR_PART	0.800	2_NON_MEMBRANE_BOUND_ORGANELLE	0.800	2_NUCLEUS	0.800	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.800	
LILRB3	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_HEDGEHOG_SIGNALING	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_PURINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	
LIMD1	1	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	1_KEGG_OOCYTE_MEIOSIS	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_GAP_JUNCTION	1.000	1_KEGG_GNRH_SIGNALING_PATHWAY	1.000	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.000	1_KEGG_MELANOGENESIS	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	
LIMS1	1	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	1_KEGG_ERBB_SIGNALING_PATHWAY	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1.000	1_KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1.000	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	
LIPE	1	
LMNB1	2	2_INTERMEDIATE_FILAMENT_CYTOSKELETON	0.500	2_INTERMEDIATE_FILAMENT	0.500	
LOR	1	2_CORNIFIED_ENVELOPE	1.000	2_KERATINOCYTE_DIFFERENTIATION	1.000	
LPAR3	1	0_HALLMARK_IL6_JAK_STAT3_SIGNALING	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_APOPTOSIS	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	
LRP1	4	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_CELL_CYCLE	0.750	1_KEGG_ECM_RECEPTOR_INTERACTION	0.750	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	1_KEGG_COLORECTAL_CANCER	0.750	1_KEGG_ENDOMETRIAL_CANCER	0.750	1_KEGG_PROSTATE_CANCER	0.750	
LRP2	18	1_KEGG_PATHWAYS_IN_CANCER	0.944	0_HALLMARK_G2M_CHECKPOINT	0.667	2_DNA_METABOLIC_PROCESS	0.667	0_HALLMARK_E2F_TARGETS	0.611	1_KEGG_CELL_CYCLE	0.611	1_KEGG_FOCAL_ADHESION	0.611	2_NUCLEUS	0.611	2_NUCLEOLUS	0.611	2_BIOPOLYMER_METABOLIC_PROCESS	0.611	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.611	
LRP5	1	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	
LRPPRC	3	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	1_KEGG_PROSTATE_CANCER	0.667	2_NUCLEAR_PART	0.667	2_NUCLEAR_LUMEN	0.667	2_NUCLEUS	0.667	2_NUCLEOLUS	0.667	
LTB	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	
LYAR	1	
LYN	2	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_ACUTE_MYELOID_LEUKEMIA	1.000	
LZTS1	1	1_KEGG_RNA_POLYMERASE	1.000	
MAD1L1	8	1_KEGG_CELL_CYCLE	1.000	0_HALLMARK_E2F_TARGETS	0.875	0_HALLMARK_G2M_CHECKPOINT	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.750	2_CELL_CYCLE_GO_0007049	0.750	2_NUCLEUS	0.625	2_CHROMOSOMAL_PART	0.625	2_CHROMOSOME	0.625	2_DNA_METABOLIC_PROCESS	0.625	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.625	
MADD	1	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	1_KEGG_PURINE_METABOLISM	1.000	1_KEGG_PYRIMIDINE_METABOLISM	1.000	1_KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	
MAG	1	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_ESTROGEN_RESPONSE_LATE	1.000	0_HALLMARK_P53_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	
MAGEH1	1	
MAGI1	1	1_KEGG_TIGHT_JUNCTION	1.000	
MALT1	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	
MAML2	1	1_KEGG_NOTCH_SIGNALING_PATHWAY	1.000	
MAP1B	7	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_E2F_TARGETS	0.714	1_KEGG_CELL_CYCLE	0.714	1_KEGG_P53_SIGNALING_PATHWAY	0.714	1_KEGG_PROSTATE_CANCER	0.714	2_NUCLEAR_PART	0.714	2_NUCLEUS	0.714	2_NUCLEOLUS	0.714	2_BIOPOLYMER_METABOLIC_PROCESS	0.714	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.714	
MAP2	4	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	0_HALLMARK_DNA_REPAIR	0.250	0_HALLMARK_G2M_CHECKPOINT	0.250	0_HALLMARK_APOPTOSIS	0.250	0_HALLMARK_MYOGENESIS	0.250	0_HALLMARK_E2F_TARGETS	0.250	0_HALLMARK_MYC_TARGETS_V1	0.250	
MAP2K1	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_MTORC1_SIGNALING	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	
MAP2K4	9	1_KEGG_CELL_CYCLE	0.778	1_KEGG_PATHWAYS_IN_CANCER	0.778	1_KEGG_COLORECTAL_CANCER	0.778	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_MAPK_SIGNALING_PATHWAY	0.667	1_KEGG_FOCAL_ADHESION	0.556	1_KEGG_PROSTATE_CANCER	0.556	1_KEGG_CHRONIC_MYELOID_LEUKEMIA	0.556	2_NUCLEUS	0.556	2_REGULATION_OF_CELLULAR_METABOLIC_PROCESS	0.556	
MAP2K6	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	
MAP2K7	3	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	1_KEGG_COLORECTAL_CANCER	0.667	1_KEGG_ENDOMETRIAL_CANCER	0.667	1_KEGG_PROSTATE_CANCER	0.667	2_NUCLEAR_PART	0.667	2_NON_MEMBRANE_BOUND_ORGANELLE	0.667	2_NUCLEUS	0.667	
